"","Ano","Edição","Nome do GT","Título","Autores","Links"
"2384","2005","XIV COMPÓS: NITERóI/RJ","Tecnologias informacionais de comunicação e sociedade","Conflito e cooperação em interações mediadas por computador","Alex Fernando Teixeira Primo (UFRGS)","http://www.compos.org.br/data/biblioteca_904.pdf"
"2385","2005","XIV COMPÓS: NITERóI/RJ","Tecnologias informacionais de comunicação e sociedade","Discussão sobre o pós-humano: fantasia e desmistificação","Francisco Rudiger","http://www.compos.org.br/data/biblioteca_906.pdf"
"2386","2005","XIV COMPÓS: NITERóI/RJ","Tecnologias informacionais de comunicação e sociedade","Dromocracia, cibercultura e transpolítica. contextualização sociodromológica da violência invisível da técnica e da civilização mediática avançada","Eugênio Trivinho (PUCSP)","http://www.compos.org.br/data/biblioteca_907.pdf"
"2387","2005","XIV COMPÓS: NITERóI/RJ","Tecnologias informacionais de comunicação e sociedade","Hipertrópole digital : a cibermidia como cidade rizomática","Denize Correa Araujo (UTP)","http://www.compos.org.br/data/biblioteca_908.pdf"
"2388","2005","XIV COMPÓS: NITERóI/RJ","Tecnologias informacionais de comunicação e sociedade","O bisturi de software (Ou como fazer um “corpo belo” virtualizando a carne impura?)","Paula Sibilia (UFRJ)","http://www.compos.org.br/data/biblioteca_909.pdf"
"2389","2005","XIV COMPÓS: NITERóI/RJ","Tecnologias informacionais de comunicação e sociedade","Tecnologias, memória e esquecimento: da modernidade à contemporaneidade","Maria Cristina Franco Ferraz (UFF)","http://www.compos.org.br/data/biblioteca_910.pdf"
"2390","2005","XIV COMPÓS: NITERóI/RJ","Tecnologias informacionais de comunicação e sociedade","Um estudo do capital social gerado a partir de redes sociais","Raquel da Cunha Recuero (UFRGS)","http://www.compos.org.br/data/biblioteca_913.pdf"
"2391","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","A selva das imagens: algumas contribuições para uma teoria da imagem na esfera das ciências da comunicação","Malena Segura Contrera , Norval Baitello Junior","http://www.compos.org.br/data/biblioteca_565.pdf"
"2392","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","A vez e a voz do outro: notas para uma outra abordagem no estudo da comunicação e da cultura","Luiz Carlos A. Iasbeck","http://www.compos.org.br/data/biblioteca_562.pdf"
"2393","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","Corpo e narrativa cinematográfica: ficção e tecnologia","Ieda Tucherman (IRCAM)","http://www.compos.org.br/data/biblioteca_591.pdf"
"2394","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","Elementos para uma análise da articulação entre comunicação, cultura e subjetividade","Márcio Souza Gonçalves","http://www.compos.org.br/data/biblioteca_563.pdf"
"2395","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","Humor, esclarecimento e miditadura","Marcio Acselrad (UNIFOR)","http://www.compos.org.br/data/biblioteca_564.pdf"
"2396","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","O abjeto nos domínios da cultura e da comunicação","Eduardo Peñuela Cañizal","http://www.compos.org.br/data/biblioteca_592.pdf"
"2397","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","O espaço sem corpo. A vida na superfície das imagens","Maurício Ribeiro da Silva","http://www.compos.org.br/data/biblioteca_593.pdf"
"2398","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","O iconoclasmo no jornalismo","Ana Taís Martins Portanova Barros (UFRGS)","http://www.compos.org.br/data/biblioteca_594.pdf"
"2399","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","O impacto das novas tecnologias nas subjetividades contemporâneas e suas relações com a comunicação e com a solidão","Tarcyanie Cajueiro Santos","http://www.compos.org.br/data/biblioteca_595.pdf"
"2400","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e cultura","Os cânones corporais e o corpo grotesco","Fernando Fontanella (UFPE)","http://www.compos.org.br/data/biblioteca_596.pdf"
"2401","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e poéticas digitais","A criação de vida artificial. Pesquisas científicas e artísticas e a arte do pós-humano","Diana Domingues","http://www.compos.org.br/data/biblioteca_582.pdf"
"2402","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e poéticas digitais","A montagem dos VJs: entre a estimulação ótica e a física","Patrícia Moran","http://www.compos.org.br/data/biblioteca_640.pdf"
"2403","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e poéticas digitais","Antropomorfismo na tecnologia","Mario Maciel , Suzete Venturelli (UnB)","http://www.compos.org.br/data/biblioteca_583.pdf"
"2404","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e poéticas digitais","Aurora pós-humana: universo ficcional multimídia em expansão","Edgar Silveira Franco (USP)","http://www.compos.org.br/data/biblioteca_584.pdf"
"2405","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e poéticas digitais","Condições de contorno e embates da assim chamada poesia digital","Alckmar Luiz dos Santos","http://www.compos.org.br/data/biblioteca_641.pdf"
"2406","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e poéticas digitais","De imersão e ciberliteratura – um esboço","Carlos Henrique Rezende Falci (UFMG)","http://www.compos.org.br/data/biblioteca_642.pdf"
"2407","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e poéticas digitais","Imagem e (I)materialidade","Silvia Laurentiz","http://www.compos.org.br/data/biblioteca_643.pdf"
"2408","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e poéticas digitais","O imaterial e a arte interativa","Cleomar Rocha (UFBA)","http://www.compos.org.br/data/biblioteca_644.pdf"
"2409","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e poéticas digitais","O pacto de leitura das poéticas interativas","Monica Tavares","http://www.compos.org.br/data/biblioteca_645.pdf"
"2410","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","Advertising ou propaganda? O audiovisual político brasileiro numa perspectiva comparada","Afonso de Albuquerque","http://www.compos.org.br/data/biblioteca_566.pdf"
"2411","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","Instituições e transições políticas: o lugar da mídia","Fernando Lattman-Weltman","http://www.compos.org.br/data/biblioteca_597.pdf"
"2412","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","Mídia e guerra: enquadramentos do Iraque","Alessandra Aldé (UERJ)","http://www.compos.org.br/data/biblioteca_567.pdf"
"2413","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","Mídia e memórias coletivas","Ana Maria Strohschoen (UNISC)","http://www.compos.org.br/data/biblioteca_600.pdf"
"2414","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","Modelos utópicos de comunicação de massa para a democracia","Luis Felipe Miguel (UnB)","http://www.compos.org.br/data/biblioteca_568.pdf"
"2415","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","O discurso do medo versus o discurso da esperança: a disputa de sentidos decisiva das Eleições 2002","Andréa Moreira Albuquerque , Isaltina Maria de Azevedo Mello Gomes (UFPE)","http://www.compos.org.br/data/biblioteca_569.pdf"
"2416","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","O voto, a rua e o palco (questões sobre comunicação & política)","Maria H.  Weber, Marcos V. Pereira , Marja P. Coelho (UFRGS)","http://www.compos.org.br/data/biblioteca_598.pdf"
"2417","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","Palanque eletrônico em eleições locais","Márcia Jardim (UNICAMP)","http://www.compos.org.br/data/biblioteca_599.pdf"
"2418","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","Sobre a transformação da política na era da comunicação de massa","Wilson Gomes ","http://www.compos.org.br/data/biblioteca_601.pdf"
"2419","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e política","Visibilidade e “accountability”: o evento do ônibus 174","Rousiley C. M. Maia (NOTTIGHAM)","http://www.compos.org.br/data/biblioteca_602.pdf"
"2420","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","A arquibancada eletrônica: questões sobre futebol, mídia e sociabilidade no Brasil","Édison Gastaldo (UNISINOS)","http://www.compos.org.br/data/biblioteca_571.pdf"
"2421","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","A morte como notícia ou anúncio","Bernardo Issler","http://www.compos.org.br/data/biblioteca_572.pdf"
"2422","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","A morte imaginada","Marialva Barbosa","http://www.compos.org.br/data/biblioteca_573.pdf"
"2423","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","Canto da sereia: representações publicitárias e sociabilidade feminina","Everardo Rocha , Andiara Petterle","http://www.compos.org.br/data/biblioteca_580.pdf"
"2424","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","Ciborgue: humano e comunicação","Fátima de Oliveira, Fernanda Pizzi , Márcio Gonçalves","http://www.compos.org.br/data/biblioteca_576.pdf"
"2425","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","Comunicação e expressão nas viagens de ônibus","Janice Caiafa (UFRJ)","http://www.compos.org.br/data/biblioteca_575.pdf"
"2426","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","Gênero, classe e geração na televisão brasileira","Roberta Manuela Barros de Andrade (UNIFOR)","http://www.compos.org.br/data/biblioteca_577.pdf"
"2427","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","Intenções revistas e motivações revisitadas: os hackers, a sociabilidade na Internet e as visões sobre ""cibercultura""","João Martins","http://www.compos.org.br/data/biblioteca_578.pdf"
"2428","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","Mídia e memórias coletivas","Ana Maria Strohschoen (UNISC)","http://www.compos.org.br/data/biblioteca_579.pdf"
"2429","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Comunicação e sociabilidade","O sentido dos objetos: cultura e fetiche","Nízia Villaça","http://www.compos.org.br/data/biblioteca_581.pdf"
"2430","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","A cidade como paradigma da saturação (tecnologia, multimídia e superabundância de imagens)","Renato Cordeiro Gomes","http://www.compos.org.br/data/biblioteca_585.pdf"
"2431","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","Decifrando os mistérios da “oitava arte”: a crítica televisiva no Jornal de Letras (1950-1970)","João Freire Filho (UFRJ)","http://www.compos.org.br/data/biblioteca_586.pdf"
"2432","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","Duas variantes da representação do real na cultura midiática: o exorbitante Big Brother Brasil e o circunspeto Edifício Master","Fernando Andacht","http://www.compos.org.br/data/biblioteca_587.pdf"
"2433","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","Memórias globalizadas e a construção dos futuros possíveis","Ana Lucia S. Enne (UFF)","http://www.compos.org.br/data/biblioteca_647.pdf"
"2434","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","O “ser” quilombola à luz do pensamento de Stuart Hall – uma tentativa teórica","Nemézio C. Amaral Filho","http://www.compos.org.br/data/biblioteca_649.pdf"
"2435","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","Para uma revisão das identidades coletivas em tempo de globalização","Maria Immacolata Vassallo de Lopes (USP)","http://www.compos.org.br/data/biblioteca_588.pdf"
"2436","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","Programas ""populares"" na TV: desafios metodológicos e conceituais","Vera Regina Veiga França (UFMG)","http://www.compos.org.br/data/biblioteca_589.pdf"
"2437","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","Resignificando a identidade cultural - o caso dos movimentos artísticos nas periferias da perieria","Cristiana Tejo","http://www.compos.org.br/data/biblioteca_650.pdf"
"2438","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","Trocas, apropriações e pilhagens: estética e cultura de massa","Vera Lúcia Follain de Figueiredo (PUCRJ)","http://www.compos.org.br/data/biblioteca_590.pdf"
"2439","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Cultura das mídias","“Falei eu vim com o pesadelo do Pop”: do gênero musical como ferramenta de análise da música popular massiva","Jeder Silveira Janotti Jr (UFBA)","http://www.compos.org.br/data/biblioteca_648.pdf"
"2440","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","Avanços habermasianos à epistemologia da comunicação, na perspectiva do desenvolvimento das teorias sociais","Luiz Signates (USP)","http://www.compos.org.br/data/biblioteca_652.pdf"
"2441","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","Comunicação e comunidade: teoria e método","Lavina Madeira Ribeiro ","http://www.compos.org.br/data/biblioteca_653.pdf"
"2442","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","Comunicação e transdisciplinaridade – na trilha de Palo Alto","Adriana Braga (PUCRJ)","http://www.compos.org.br/data/biblioteca_660.pdf"
"2443","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","Discurso, mídia e sociedade: algumas relações entre os campos acadêmicos da comunicação e da sociologia","Jairo Ferreira (UNISINOS)","http://www.compos.org.br/data/biblioteca_654.pdf"
"2444","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","Epistemologia na teoria da comunicação de Vilém Flusser","Michael Hanke","http://www.compos.org.br/data/biblioteca_655.pdf"
"2445","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","História e identidade: apontamentos epistemológicos sobre a fundação e fundamentação do campo comunicacional","Luiz C. Martino","http://www.compos.org.br/data/biblioteca_656.pdf"
"2446","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","Las ""Ciencias de la comunicacion"" como reflexividad: objetivar el sentido del sentido","Eduardo A. Vizer (UBA)","http://www.compos.org.br/data/biblioteca_661.pdf"
"2447","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","Método e objeto na pesquisa em comunicação","Danilo Rothberg","http://www.compos.org.br/data/biblioteca_657.pdf"
"2448","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","Os estudos de interface como espaço de construção do campo da comunicação","José Luiz Braga (UNISINOS)","http://www.compos.org.br/data/biblioteca_658.pdf"
"2449","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Epistemologia da comunicação","Por uma Cultura Epistemológica da Comunicação","Lucrécia D'Alessio Ferrara","http://www.compos.org.br/data/biblioteca_659.pdf"
"2450","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Estudos de jornalismo","A modelizacão e o discurso de legitimação profissional do ombudsman de imprensa","Kênia Maia (UnB)","http://www.compos.org.br/data/biblioteca_662.pdf"
"2451","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Estudos de jornalismo","A roupa justa do jornalista: o estatuto profissional à prova da jurisprudência","Denis Ruellan (UNIVERSIDADE DE RENNES) ","http://www.compos.org.br/data/biblioteca_663.pdf"
"2452","2004","XIII COMPÓS: SãO BERNARDO DO CAMPO/SP","Estudos de jornalismo","A TV digital no imaginário tecnológico: identidades, mediação e sociabilidade nas fantasias do telejornalismo on line","Felipe Pena","http://www.compos.org.br/data/biblioteca_664.pdf"
